Date,HomeTeam,AwayTeam,Result,FTHG,FTAG,League
2021-02-20,Southampton,Chelsea,1,1.0,1.0,England_PL
2021-02-20,Valladolid,Real Madrid,2,0.0,1.0,Spain_LaLiga
2021-02-20,Valencia,Celta,0,2.0,0.0,Spain_LaLiga
2021-02-20,Ath Madrid,Levante,2,0.0,2.0,Spain_LaLiga
2021-02-20,Elche,Eibar,0,1.0,0.0,Spain_LaLiga
2021-02-20,Fulham,Sheffield United,0,1.0,0.0,England_PL
2021-02-20,Nantes,Marseille,1,1.0,1.0,France_Ligue1
2021-02-20,Sassuolo,Bologna,1,1.0,1.0,Italy_SerieA
2021-02-20,Lazio,Sampdoria,0,1.0,0.0,Italy_SerieA
2021-02-21,Augsburg,Leverkusen,1,1.0,1.0,Germany_Bundesliga
2021-02-21,West Ham,Tottenham,0,2.0,1.0,England_PL
2021-02-21,Hertha,RB Leipzig,2,0.0,3.0,Germany_Bundesliga
2021-02-21,Arsenal,Man City,2,0.0,1.0,England_PL
2021-02-21,Ath Bilbao,Villarreal,1,1.0,1.0,Spain_LaLiga
2021-02-21,Huesca,Granada,0,3.0,2.0,Spain_LaLiga
2021-02-21,Sociedad,Alaves,0,4.0,0.0,Spain_LaLiga
2021-02-21,Barcelona,Cadiz,1,1.0,1.0,Spain_LaLiga
2021-02-21,Paris SG,Monaco,2,0.0,2.0,France_Ligue1
2021-02-21,Aston Villa,Leicester,2,1.0,2.0,England_PL
2021-02-21,Strasbourg,Angers,1,0.0,0.0,France_Ligue1
2021-02-21,Nimes,Bordeaux,0,2.0,0.0,France_Ligue1
2021-02-21,Nice,Metz,2,1.0,2.0,France_Ligue1
2021-02-21,Lens,Dijon,0,2.0,1.0,France_Ligue1
2021-02-21,Lorient,Lille,2,1.0,4.0,France_Ligue1
2021-02-21,Benevento,Roma,1,0.0,0.0,Italy_SerieA
2021-02-21,Atalanta,Napoli,0,4.0,2.0,Italy_SerieA
2021-02-21,Milan,Inter,2,0.0,3.0,Italy_SerieA
2021-02-21,Parma,Udinese,1,2.0,2.0,Italy_SerieA
2021-02-21,Man United,Newcastle,0,3.0,1.0,England_PL
2021-02-21,Hoffenheim,Werder Bremen,0,4.0,0.0,Germany_Bundesliga
2021-02-21,Montpellier,Rennes,0,2.0,1.0,France_Ligue1
2021-02-22,Juventus,Crotone,0,3.0,0.0,Italy_SerieA
2021-02-22,Osasuna,Sevilla,2,0.0,2.0,Spain_LaLiga
2021-02-22,Brighton,Crystal Palace,2,1.0,2.0,England_PL
2021-02-23,Leeds,Southampton,0,3.0,0.0,England_PL
2021-02-24,Nimes,Lorient,0,1.0,0.0,France_Ligue1
2021-02-24,Barcelona,Elche,0,3.0,0.0,Spain_LaLiga
2021-02-26,Rennes,Nice,2,1.0,2.0,France_Ligue1
2021-02-26,Levante,Ath Bilbao,1,1.0,1.0,Spain_LaLiga
2021-02-26,Werder Bremen,Ein Frankfurt,0,2.0,1.0,Germany_Bundesliga
2021-02-27,Bordeaux,Metz,2,1.0,2.0,France_Ligue1
2021-02-27,Dijon,Paris SG,2,0.0,4.0,France_Ligue1
2021-02-27,Alaves,Osasuna,2,0.0,1.0,Spain_LaLiga
2021-02-27,Man City,West Ham,0,2.0,1.0,England_PL
2021-02-27,Dortmund,Bielefeld,0,3.0,0.0,Germany_Bundesliga
2021-02-27,Verona,Juventus,1,1.0,1.0,Italy_SerieA
2021-02-27,Bayern Munich,FC Koln,0,5.0,1.0,Germany_Bundesliga
2021-02-27,Newcastle,Wolves,1,1.0,1.0,England_PL
2021-02-27,Leeds,Aston Villa,2,0.0,1.0,England_PL
2021-02-27,West Brom,Brighton,0,1.0,0.0,England_PL
2021-02-27,Getafe,Valencia,0,3.0,0.0,Spain_LaLiga
2021-02-27,Bologna,Lazio,0,2.0,0.0,Italy_SerieA
2021-02-27,Eibar,Huesca,1,1.0,1.0,Spain_LaLiga
2021-02-27,Spezia,Parma,1,2.0,2.0,Italy_SerieA
2021-02-27,Stuttgart,Schalke 04,0,5.0,1.0,Germany_Bundesliga
2021-02-27,Wolfsburg,Hertha,0,2.0,0.0,Germany_Bundesliga
2021-02-27,RB Leipzig,M'gladbach,0,3.0,2.0,Germany_Bundesliga
2021-02-27,Sevilla,Barcelona,2,0.0,2.0,Spain_LaLiga
2021-02-28,Monaco,Brest,0,2.0,0.0,France_Ligue1
2021-02-28,Sampdoria,Atalanta,2,0.0,2.0,Italy_SerieA
2021-02-28,Crotone,Cagliari,2,0.0,2.0,Italy_SerieA
2021-02-28,Inter,Genoa,0,3.0,0.0,Italy_SerieA
2021-02-28,Napoli,Benevento,0,2.0,0.0,Italy_SerieA
2021-02-28,Villarreal,Ath Madrid,2,0.0,2.0,Spain_LaLiga
2021-02-28,Nimes,Nantes,1,1.0,1.0,France_Ligue1
2021-02-28,Reims,Montpellier,1,0.0,0.0,France_Ligue1
2021-02-28,Lille,Strasbourg,1,1.0,1.0,France_Ligue1
2021-02-28,Marseille,Lyon,1,1.0,1.0,France_Ligue1
2021-02-28,Cadiz,Betis,2,0.0,1.0,Spain_LaLiga
2021-02-28,Celta,Valladolid,1,1.0,1.0,Spain_LaLiga
2021-02-28,Roma,Milan,2,1.0,2.0,Italy_SerieA
2021-02-28,Granada,Elche,0,2.0,1.0,Spain_LaLiga
2021-02-28,Udinese,Fiorentina,0,1.0,0.0,Italy_SerieA
2021-02-28,Lorient,St Etienne,0,2.0,1.0,France_Ligue1
2021-02-28,Crystal Palace,Fulham,1,0.0,0.0,England_PL
2021-02-28,Leicester,Arsenal,2,1.0,3.0,England_PL
2021-02-28,Tottenham,Burnley,0,4.0,0.0,England_PL
2021-02-28,Chelsea,Man United,1,0.0,0.0,England_PL
2021-02-28,Sheffield United,Liverpool,2,0.0,2.0,England_PL
2021-02-28,Angers,Lens,1,2.0,2.0,France_Ligue1
2021-02-28,Mainz,Augsburg,2,0.0,1.0,Germany_Bundesliga
2021-02-28,Union Berlin,Hoffenheim,1,1.0,1.0,Germany_Bundesliga
2021-02-28,Leverkusen,Freiburg,2,1.0,2.0,Germany_Bundesliga
2021-03-01,Real Madrid,Sociedad,1,1.0,1.0,Spain_LaLiga
2021-03-01,Everton,Southampton,0,1.0,0.0,England_PL
2021-03-02,Man City,Wolves,0,4.0,1.0,England_PL
2021-03-02,Juventus,Spezia,0,3.0,0.0,Italy_SerieA
2021-03-03,Crystal Palace,Man United,1,0.0,0.0,England_PL
2021-03-03,St Etienne,Lens,2,2.0,3.0,France_Ligue1
2021-03-03,Strasbourg,Monaco,0,1.0,0.0,France_Ligue1
2021-03-03,Nantes,Reims,2,1.0,2.0,France_Ligue1
2021-03-03,Milan,Udinese,1,1.0,1.0,Italy_SerieA
2021-03-03,Genoa,Sampdoria,1,1.0,1.0,Italy_SerieA
2021-03-03,Fiorentina,Roma,2,1.0,2.0,Italy_SerieA
2021-03-03,Cagliari,Bologna,0,1.0,0.0,Italy_SerieA
2021-03-03,Benevento,Verona,2,0.0,3.0,Italy_SerieA
2021-03-03,Sassuolo,Napoli,1,3.0,3.0,Italy_SerieA
2021-03-03,Montpellier,Lorient,1,1.0,1.0,France_Ligue1
2021-03-03,Metz,Angers,2,0.0,1.0,France_Ligue1
2021-03-03,Bordeaux,Paris SG,2,0.0,1.0,France_Ligue1
2021-03-03,Brest,Dijon,0,3.0,1.0,France_Ligue1
2021-03-03,Lyon,Rennes,0,1.0,0.0,France_Ligue1
2021-03-03,Lille,Marseille,0,2.0,0.0,France_Ligue1
2021-03-03,Burnley,Leicester,1,1.0,1.0,England_PL
2021-03-03,Sheffield United,Aston Villa,0,1.0,0.0,England_PL
2021-03-03,Atalanta,Crotone,0,5.0,1.0,Italy_SerieA
2021-03-03,Nice,Nimes,0,2.0,1.0,France_Ligue1
2021-03-04,Fulham,Tottenham,2,0.0,1.0,England_PL
2021-03-04,West Brom,Everton,2,0.0,1.0,England_PL
2021-03-04,Liverpool,Chelsea,2,0.0,1.0,England_PL
2021-03-04,Parma,Inter,2,1.0,2.0,Italy_SerieA
2021-03-05,Valencia,Villarreal,0,2.0,1.0,Spain_LaLiga
2021-03-05,Schalke 04,Mainz,1,0.0,0.0,Germany_Bundesliga
2021-03-06,Ein Frankfurt,Stuttgart,1,1.0,1.0,Germany_Bundesliga
2021-03-06,Sheffield United,Southampton,2,0.0,2.0,England_PL
2021-03-06,Osasuna,Barcelona,2,0.0,2.0,Spain_LaLiga
2021-03-06,Spezia,Benevento,1,1.0,1.0,Italy_SerieA
2021-03-06,Freiburg,RB Leipzig,2,0.0,3.0,Germany_Bundesliga
2021-03-06,Hertha,Augsburg,0,2.0,1.0,Germany_Bundesliga
2021-03-06,Hoffenheim,Wolfsburg,0,2.0,1.0,Germany_Bundesliga
2021-03-06,Bayern Munich,Dortmund,0,4.0,2.0,Germany_Bundesliga
2021-03-06,Aston Villa,Wolves,1,0.0,0.0,England_PL
2021-03-06,Udinese,Sassuolo,0,2.0,0.0,Italy_SerieA
2021-03-06,Juventus,Lazio,0,3.0,1.0,Italy_SerieA
2021-03-06,Valladolid,Getafe,0,2.0,1.0,Spain_LaLiga
2021-03-06,Elche,Sevilla,0,2.0,1.0,Spain_LaLiga
2021-03-06,Cadiz,Eibar,0,1.0,0.0,Spain_LaLiga
2021-03-06,Burnley,Arsenal,1,1.0,1.0,England_PL
2021-03-06,M'gladbach,Leverkusen,2,0.0,1.0,Germany_Bundesliga
2021-03-06,Brighton,Leicester,2,1.0,2.0,England_PL
2021-03-07,Fiorentina,Parma,1,3.0,3.0,Italy_SerieA
2021-03-07,Sociedad,Levante,0,1.0,0.0,Spain_LaLiga
2021-03-07,Ath Madrid,Real Madrid,1,1.0,1.0,Spain_LaLiga
2021-03-07,Huesca,Celta,2,3.0,4.0,Spain_LaLiga
2021-03-07,Crotone,Torino,0,4.0,2.0,Italy_SerieA
2021-03-07,Napoli,Bologna,0,3.0,1.0,Italy_SerieA
2021-03-07,Sampdoria,Cagliari,1,2.0,2.0,Italy_SerieA
2021-03-07,Verona,Milan,2,0.0,2.0,Italy_SerieA
2021-03-07,Ath Bilbao,Granada,0,2.0,1.0,Spain_LaLiga
2021-03-07,Roma,Genoa,0,1.0,0.0,Italy_SerieA
2021-03-07,Man City,Man United,2,0.0,2.0,England_PL
2021-03-07,Bielefeld,Union Berlin,1,0.0,0.0,Germany_Bundesliga
2021-03-07,Tottenham,Crystal Palace,0,4.0,1.0,England_PL
2021-03-07,Liverpool,Fulham,2,0.0,1.0,England_PL
2021-03-07,FC Koln,Werder Bremen,1,1.0,1.0,Germany_Bundesliga
2021-03-07,West Brom,Newcastle,1,0.0,0.0,England_PL
2021-03-08,West Ham,Leeds,0,2.0,0.0,England_PL
2021-03-08,Chelsea,Everton,0,2.0,0.0,England_PL
2021-03-08,Betis,Alaves,0,3.0,2.0,Spain_LaLiga
2021-03-08,Inter,Atalanta,0,1.0,0.0,Italy_SerieA
2021-03-10,Man City,Southampton,0,5.0,2.0,England_PL
2021-03-10,Marseille,Rennes,0,1.0,0.0,France_Ligue1
2021-03-10,Ath Madrid,Ath Bilbao,0,2.0,1.0,Spain_LaLiga
2021-03-10,Bielefeld,Werder Bremen,2,0.0,2.0,Germany_Bundesliga
2021-03-12,Reims,Lyon,1,1.0,1.0,France_Ligue1
2021-03-12,Atalanta,Spezia,0,3.0,1.0,Italy_SerieA
2021-03-12,Lazio,Crotone,0,3.0,2.0,Italy_SerieA
2021-03-12,Newcastle,Aston Villa,1,1.0,1.0,England_PL
2021-03-12,Levante,Valencia,0,1.0,0.0,Spain_LaLiga
2021-03-12,Augsburg,M'gladbach,0,3.0,1.0,Germany_Bundesliga
2021-03-13,Leeds,Chelsea,1,0.0,0.0,England_PL
2021-03-13,Crystal Palace,West Brom,0,1.0,0.0,England_PL
2021-03-13,Marseille,Brest,0,3.0,1.0,France_Ligue1
2021-03-13,Angers,St Etienne,2,0.0,1.0,France_Ligue1
2021-03-13,Everton,Burnley,2,1.0,2.0,England_PL
2021-03-13,Fulham,Man City,2,0.0,3.0,England_PL
2021-03-13,Getafe,Ath Madrid,1,0.0,0.0,Spain_LaLiga
2021-03-13,Union Berlin,FC Koln,0,2.0,1.0,Germany_Bundesliga
2021-03-13,Werder Bremen,Bayern Munich,2,1.0,3.0,Germany_Bundesliga
2021-03-13,Wolfsburg,Schalke 04,0,5.0,0.0,Germany_Bundesliga
2021-03-13,Sassuolo,Verona,0,3.0,2.0,Italy_SerieA
2021-03-13,Benevento,Fiorentina,2,1.0,4.0,Italy_SerieA
2021-03-13,Genoa,Udinese,1,1.0,1.0,Italy_SerieA
2021-03-13,Dortmund,Hertha,0,2.0,0.0,Germany_Bundesliga
2021-03-13,Real Madrid,Elche,0,2.0,1.0,Spain_LaLiga
2021-03-13,Osasuna,Valladolid,1,0.0,0.0,Spain_LaLiga
2021-03-13,Mainz,Freiburg,0,1.0,0.0,Germany_Bundesliga
2021-03-13,Alaves,Cadiz,1,1.0,1.0,Spain_LaLiga
2021-03-14,Celta,Ath Bilbao,1,0.0,0.0,Spain_LaLiga
2021-03-14,Man United,West Ham,0,1.0,0.0,England_PL
2021-03-14,Leicester,Sheffield United,0,5.0,0.0,England_PL
2021-03-14,Arsenal,Tottenham,0,2.0,1.0,England_PL
2021-03-14,Eibar,Villarreal,2,1.0,3.0,Spain_LaLiga
2021-03-14,Bologna,Sampdoria,0,3.0,1.0,Italy_SerieA
2021-03-14,Parma,Roma,0,2.0,0.0,Italy_SerieA
2021-03-14,Torino,Inter,2,1.0,2.0,Italy_SerieA
2021-03-14,Cagliari,Juventus,2,1.0,3.0,Italy_SerieA
2021-03-14,Milan,Napoli,2,0.0,1.0,Italy_SerieA
2021-03-14,Southampton,Brighton,2,1.0,2.0,England_PL
2021-03-14,Sevilla,Betis,0,1.0,0.0,Spain_LaLiga
2021-03-14,Granada,Sociedad,0,1.0,0.0,Spain_LaLiga
2021-03-14,Lorient,Nice,1,1.0,1.0,France_Ligue1
2021-03-14,Stuttgart,Hoffenheim,0,2.0,0.0,Germany_Bundesliga
2021-03-14,RB Leipzig,Ein Frankfurt,1,1.0,1.0,Germany_Bundesliga
2021-03-14,Leverkusen,Bielefeld,2,1.0,2.0,Germany_Bundesliga
2021-03-14,Nimes,Montpellier,1,1.0,1.0,France_Ligue1
2021-03-14,Dijon,Bordeaux,2,1.0,3.0,France_Ligue1
2021-03-14,Lens,Metz,1,2.0,2.0,France_Ligue1
2021-03-14,Rennes,Strasbourg,0,1.0,0.0,France_Ligue1
2021-03-14,Monaco,Lille,1,0.0,0.0,France_Ligue1
2021-03-14,Paris SG,Nantes,2,1.0,2.0,France_Ligue1
2021-03-15,Wolves,Liverpool,2,0.0,1.0,England_PL
2021-03-15,Barcelona,Huesca,0,4.0,1.0,Spain_LaLiga
2021-03-17,Sevilla,Elche,0,2.0,0.0,Spain_LaLiga
2021-03-17,Torino,Sassuolo,0,3.0,2.0,Italy_SerieA
2021-03-19,Fulham,Leeds,2,1.0,2.0,England_PL
2021-03-19,Parma,Genoa,2,1.0,2.0,Italy_SerieA
2021-03-19,Betis,Levante,0,2.0,0.0,Spain_LaLiga
2021-03-19,Bielefeld,RB Leipzig,2,0.0,1.0,Germany_Bundesliga
2021-03-19,St Etienne,Monaco,2,0.0,4.0,France_Ligue1
2021-03-20,Schalke 04,M'gladbach,2,0.0,3.0,Germany_Bundesliga
2021-03-20,Bayern Munich,Stuttgart,0,4.0,0.0,Germany_Bundesliga
2021-03-20,Brighton,Newcastle,0,3.0,0.0,England_PL
2021-03-20,FC Koln,Dortmund,1,2.0,2.0,Germany_Bundesliga
2021-03-20,Valladolid,Sevilla,1,1.0,1.0,Spain_LaLiga
2021-03-20,Metz,Rennes,2,1.0,3.0,France_Ligue1
2021-03-20,Nice,Marseille,0,3.0,0.0,France_Ligue1
2021-03-20,Ath Bilbao,Eibar,1,1.0,1.0,Spain_LaLiga
2021-03-20,Celta,Real Madrid,2,1.0,3.0,Spain_LaLiga
2021-03-20,Huesca,Osasuna,1,0.0,0.0,Spain_LaLiga
2021-03-20,Crotone,Bologna,2,2.0,3.0,Italy_SerieA
2021-03-20,Spezia,Cagliari,0,2.0,1.0,Italy_SerieA
2021-03-20,Werder Bremen,Wolfsburg,2,1.0,2.0,Germany_Bundesliga
2021-03-20,Ein Frankfurt,Union Berlin,0,5.0,2.0,Germany_Bundesliga
2021-03-21,Lyon,Paris SG,2,2.0,4.0,France_Ligue1
2021-03-21,Verona,Atalanta,2,0.0,2.0,Italy_SerieA
2021-03-21,Juventus,Benevento,2,0.0,1.0,Italy_SerieA
2021-03-21,Sampdoria,Torino,0,1.0,0.0,Italy_SerieA
2021-03-21,Udinese,Lazio,2,0.0,1.0,Italy_SerieA
2021-03-21,Hoffenheim,Mainz,2,1.0,2.0,Germany_Bundesliga
2021-03-21,Hertha,Leverkusen,0,3.0,0.0,Germany_Bundesliga
2021-03-21,Roma,Napoli,2,0.0,2.0,Italy_SerieA
2021-03-21,Aston Villa,Tottenham,2,0.0,2.0,England_PL
2021-03-21,Nantes,Lorient,1,1.0,1.0,France_Ligue1
2021-03-21,Montpellier,Bordeaux,0,3.0,1.0,France_Ligue1
2021-03-21,Fiorentina,Milan,2,2.0,3.0,Italy_SerieA
2021-03-21,Dijon,Reims,2,0.0,1.0,France_Ligue1
2021-03-21,Brest,Angers,1,0.0,0.0,France_Ligue1
2021-03-21,Strasbourg,Lens,2,1.0,2.0,France_Ligue1
2021-03-21,Getafe,Elche,1,1.0,1.0,Spain_LaLiga
2021-03-21,Freiburg,Augsburg,0,2.0,0.0,Germany_Bundesliga
2021-03-21,Valencia,Granada,0,2.0,1.0,Spain_LaLiga
2021-03-21,Villarreal,Cadiz,0,2.0,1.0,Spain_LaLiga
2021-03-21,Ath Madrid,Alaves,0,1.0,0.0,Spain_LaLiga
2021-03-21,Lille,Nimes,2,1.0,2.0,France_Ligue1
2021-03-21,Sociedad,Barcelona,2,1.0,6.0,Spain_LaLiga
2021-03-21,West Ham,Arsenal,1,3.0,3.0,England_PL
2021-04-02,Levante,Huesca,2,0.0,2.0,Spain_LaLiga
2021-04-03,Granada,Villarreal,2,0.0,3.0,Spain_LaLiga
2021-04-03,Real Madrid,Eibar,0,2.0,0.0,Spain_LaLiga
2021-04-03,Osasuna,Getafe,1,0.0,0.0,Spain_LaLiga
2021-04-03,Bologna,Inter,2,0.0,1.0,Italy_SerieA
2021-04-03,Atalanta,Udinese,0,3.0,2.0,Italy_SerieA
2021-04-03,Benevento,Parma,1,2.0,2.0,Italy_SerieA
2021-04-03,Cagliari,Verona,2,0.0,2.0,Italy_SerieA
2021-04-03,Genoa,Fiorentina,1,1.0,1.0,Italy_SerieA
2021-04-03,Lazio,Spezia,0,2.0,1.0,Italy_SerieA
2021-04-03,Napoli,Crotone,0,4.0,3.0,Italy_SerieA
2021-04-03,Torino,Juventus,1,2.0,2.0,Italy_SerieA
2021-04-03,Sassuolo,Roma,1,2.0,2.0,Italy_SerieA
2021-04-03,Leicester,Man City,2,0.0,2.0,England_PL
2021-04-03,Arsenal,Liverpool,2,0.0,3.0,England_PL
2021-04-03,Milan,Sampdoria,1,1.0,1.0,Italy_SerieA
2021-04-03,Monaco,Metz,0,4.0,0.0,France_Ligue1
2021-04-03,Chelsea,West Brom,2,2.0,5.0,England_PL
2021-04-03,Leeds,Sheffield United,0,2.0,1.0,England_PL
2021-04-03,M'gladbach,Freiburg,0,2.0,1.0,Germany_Bundesliga
2021-04-03,Lens,Lyon,1,1.0,1.0,France_Ligue1
2021-04-03,RB Leipzig,Bayern Munich,2,0.0,1.0,Germany_Bundesliga
2021-04-03,Wolfsburg,FC Koln,0,1.0,0.0,Germany_Bundesliga
2021-04-03,Mainz,Bielefeld,1,1.0,1.0,Germany_Bundesliga
2021-04-03,Paris SG,Lille,2,0.0,1.0,France_Ligue1
2021-04-03,Dortmund,Ein Frankfurt,2,1.0,2.0,Germany_Bundesliga
2021-04-03,Augsburg,Hoffenheim,0,2.0,1.0,Germany_Bundesliga
2021-04-03,Leverkusen,Schalke 04,0,2.0,1.0,Germany_Bundesliga
2021-04-04,Angers,Montpellier,1,1.0,1.0,France_Ligue1
2021-04-04,Bordeaux,Strasbourg,2,2.0,3.0,France_Ligue1
2021-04-04,Sevilla,Ath Madrid,0,1.0,0.0,Spain_LaLiga
2021-04-04,Nantes,Nice,2,1.0,2.0,France_Ligue1
2021-04-04,Reims,Rennes,1,2.0,2.0,France_Ligue1
2021-04-04,Nimes,St Etienne,2,0.0,2.0,France_Ligue1
2021-04-04,Marseille,Dijon,0,2.0,0.0,France_Ligue1
2021-04-04,Union Berlin,Hertha,1,1.0,1.0,Germany_Bundesliga
2021-04-04,Stuttgart,Werder Bremen,0,1.0,0.0,Germany_Bundesliga
2021-04-04,Elche,Betis,1,1.0,1.0,Spain_LaLiga
2021-04-04,Alaves,Celta,2,1.0,3.0,Spain_LaLiga
2021-04-04,Man United,Brighton,0,2.0,1.0,England_PL
2021-04-04,Southampton,Burnley,0,3.0,2.0,England_PL
2021-04-04,Aston Villa,Fulham,0,3.0,1.0,England_PL
2021-04-04,Newcastle,Tottenham,1,2.0,2.0,England_PL
2021-04-04,Cadiz,Valencia,0,2.0,1.0,Spain_LaLiga
2021-04-04,Lorient,Brest,0,1.0,0.0,France_Ligue1
2021-04-05,Barcelona,Valladolid,0,1.0,0.0,Spain_LaLiga
2021-04-05,Wolves,West Ham,2,2.0,3.0,England_PL
2021-04-05,Everton,Crystal Palace,1,1.0,1.0,England_PL
2021-04-07,Sociedad,Ath Bilbao,1,1.0,1.0,Spain_LaLiga
2021-04-07,Inter,Sassuolo,0,2.0,1.0,Italy_SerieA
2021-04-07,Juventus,Napoli,0,2.0,1.0,Italy_SerieA
2021-04-09,Huesca,Elche,0,3.0,1.0,Spain_LaLiga
2021-04-09,Fulham,Wolves,2,0.0,1.0,England_PL
2021-04-09,Metz,Lille,2,0.0,2.0,France_Ligue1
2021-04-09,Bielefeld,Freiburg,0,1.0,0.0,Germany_Bundesliga
2021-04-10,Parma,Milan,2,1.0,3.0,Italy_SerieA
2021-04-10,Udinese,Torino,2,0.0,1.0,Italy_SerieA
2021-04-10,Montpellier,Marseille,1,3.0,3.0,France_Ligue1
2021-04-10,Man City,Leeds,2,1.0,2.0,England_PL
2021-04-10,Liverpool,Aston Villa,0,2.0,1.0,England_PL
2021-04-10,Real Madrid,Barcelona,0,2.0,1.0,Spain_LaLiga
2021-04-10,Eibar,Levante,2,0.0,1.0,Spain_LaLiga
2021-04-10,Ath Bilbao,Alaves,1,0.0,0.0,Spain_LaLiga
2021-04-10,Getafe,Cadiz,2,0.0,1.0,Spain_LaLiga
2021-04-10,Strasbourg,Paris SG,2,1.0,4.0,France_Ligue1
2021-04-10,Spezia,Crotone,0,3.0,2.0,Italy_SerieA
2021-04-10,Crystal Palace,Chelsea,2,1.0,4.0,England_PL
2021-04-10,Ein Frankfurt,Wolfsburg,0,4.0,3.0,Germany_Bundesliga
2021-04-10,Bayern Munich,Union Berlin,1,1.0,1.0,Germany_Bundesliga
2021-04-10,Hertha,M'gladbach,1,2.0,2.0,Germany_Bundesliga
2021-04-10,Werder Bremen,RB Leipzig,2,1.0,4.0,Germany_Bundesliga
2021-04-10,Stuttgart,Dortmund,2,2.0,3.0,Germany_Bundesliga
2021-04-11,Juventus,Genoa,0,3.0,1.0,Italy_SerieA
2021-04-11,Rennes,Nantes,0,1.0,0.0,France_Ligue1
2021-04-11,Brest,Nimes,1,1.0,1.0,France_Ligue1
2021-04-11,Lens,Lorient,0,4.0,1.0,France_Ligue1
2021-04-11,Nice,Reims,1,0.0,0.0,France_Ligue1
2021-04-11,Villarreal,Osasuna,2,1.0,2.0,Spain_LaLiga
2021-04-11,Valencia,Sociedad,1,2.0,2.0,Spain_LaLiga
2021-04-11,Valladolid,Granada,2,1.0,2.0,Spain_LaLiga
2021-04-11,Lyon,Angers,0,3.0,0.0,France_Ligue1
2021-04-11,Monaco,Dijon,0,3.0,0.0,France_Ligue1
2021-04-11,Fiorentina,Atalanta,2,2.0,3.0,Italy_SerieA
2021-04-11,Inter,Cagliari,0,1.0,0.0,Italy_SerieA
2021-04-11,Burnley,Newcastle,2,1.0,2.0,England_PL
2021-04-11,West Ham,Leicester,0,3.0,2.0,England_PL
2021-04-11,Tottenham,Man United,2,1.0,3.0,England_PL
2021-04-11,Sheffield United,Arsenal,2,0.0,3.0,England_PL
2021-04-11,St Etienne,Bordeaux,0,4.0,1.0,France_Ligue1
2021-04-11,Roma,Bologna,0,1.0,0.0,Italy_SerieA
2021-04-11,Betis,Ath Madrid,1,1.0,1.0,Spain_LaLiga
2021-04-11,Sampdoria,Napoli,2,0.0,2.0,Italy_SerieA
2021-04-11,Verona,Lazio,2,0.0,1.0,Italy_SerieA
2021-04-11,FC Koln,Mainz,2,2.0,3.0,Germany_Bundesliga
2021-04-11,Schalke 04,Augsburg,0,1.0,0.0,Germany_Bundesliga
2021-04-12,Benevento,Sassuolo,2,0.0,1.0,Italy_SerieA
2021-04-12,Hoffenheim,Leverkusen,1,0.0,0.0,Germany_Bundesliga
2021-04-12,West Brom,Southampton,0,3.0,0.0,England_PL
2021-04-12,Celta,Sevilla,2,3.0,4.0,Spain_LaLiga
2021-04-12,Brighton,Everton,1,0.0,0.0,England_PL
2021-04-16,Lille,Montpellier,1,1.0,1.0,France_Ligue1
2021-04-16,RB Leipzig,Hoffenheim,1,0.0,0.0,Germany_Bundesliga
2021-04-16,Everton,Tottenham,1,2.0,2.0,England_PL
2021-04-17,Union Berlin,Stuttgart,0,2.0,1.0,Germany_Bundesliga
2021-04-17,Freiburg,Schalke 04,0,4.0,0.0,Germany_Bundesliga
2021-04-17,Angers,Rennes,2,0.0,3.0,France_Ligue1
2021-04-17,Marseille,Lorient,0,3.0,2.0,France_Ligue1
2021-04-17,M'gladbach,Ein Frankfurt,0,4.0,0.0,Germany_Bundesliga
2021-04-17,Wolfsburg,Bayern Munich,2,2.0,3.0,Germany_Bundesliga
2021-04-17,Leverkusen,FC Koln,0,3.0,0.0,Germany_Bundesliga
2021-04-17,Newcastle,West Ham,0,3.0,2.0,England_PL
2021-04-17,Wolves,Sheffield United,0,1.0,0.0,England_PL
2021-04-17,Cagliari,Parma,0,4.0,3.0,Italy_SerieA
2021-04-17,Sassuolo,Fiorentina,0,3.0,1.0,Italy_SerieA
2021-04-17,Sampdoria,Verona,0,3.0,1.0,Italy_SerieA
2021-04-17,Crotone,Udinese,2,1.0,2.0,Italy_SerieA
2021-04-17,Augsburg,Bielefeld,1,0.0,0.0,Germany_Bundesliga
2021-04-18,Sociedad,Sevilla,2,1.0,2.0,Spain_LaLiga
2021-04-18,Alaves,Huesca,0,1.0,0.0,Spain_LaLiga
2021-04-18,Arsenal,Fulham,1,1.0,1.0,England_PL
2021-04-18,Man United,Burnley,0,3.0,1.0,England_PL
2021-04-18,Ath Madrid,Eibar,0,5.0,0.0,Spain_LaLiga
2021-04-18,Betis,Valencia,1,2.0,2.0,Spain_LaLiga
2021-04-18,Cadiz,Celta,1,0.0,0.0,Spain_LaLiga
2021-04-18,Getafe,Real Madrid,1,0.0,0.0,Spain_LaLiga
2021-04-18,Levante,Villarreal,2,1.0,5.0,Spain_LaLiga
2021-04-18,Nimes,Strasbourg,1,1.0,1.0,France_Ligue1
2021-04-18,Osasuna,Elche,0,2.0,0.0,Spain_LaLiga
2021-04-18,Lazio,Benevento,0,5.0,3.0,Italy_SerieA
2021-04-18,Nantes,Lyon,2,1.0,2.0,France_Ligue1
2021-04-18,Bologna,Spezia,0,4.0,1.0,Italy_SerieA
2021-04-18,Atalanta,Juventus,0,1.0,0.0,Italy_SerieA
